tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
323,2017-04-07 02:02:31,2017-04-07 02:07:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16957,Subscriber,1996,female,""
1187,2017-09-30 13:31:17,2017-09-30 13:51:05,238,Bank St & Washington St,40.7361967,-74.00859207,251,Mott St & Prince St,40.72317958,-73.99480012,19492,Subscriber,1998,female,""
330,2017-09-27 05:45:29,2017-09-27 05:51:00,3399,7 St & 3 Ave,40.672602981501257,-73.989830017089844,3317,10 St & 5 Ave,40.6686273,-73.98700053,26649,Subscriber,1946,male,""
631,2015-08-12 15:34:37,2015-08-12 15:45:08,357,E 11 St & Broadway,40.73261787,-73.99158043,146,Hudson St & Reade St,40.71625008,-74.0091059,22554,Subscriber,1997,male,""
378,2017-07-25 21:40:35,2017-07-25 21:46:54,3461,Murray St & Greenwich St,40.714851505262516,-74.011223316192627,363,West Thames St,40.70834698,-74.01713445,26451,Subscriber,2000,female,""
216,2015-07-23 19:48:15,2015-07-23 19:51:51,502,Henry St & Grand St,40.714215,-73.981346,342,Columbia St & Rivington St,40.71739973,-73.98016555,22171,Subscriber,1942,male,""
1983,2017-09-12 09:17:28,2017-09-12 09:50:31,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,492,W 33 St & 7 Ave,40.75019995,-73.99093085,27785,Subscriber,1943,male,""
628,2018-02-21 13:03:53.774,2018-02-21 13:14:22.331,3536,W 116 St & Broadway,40.8082,-73.9641,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,16362,Subscriber,1997,female,""
663,2017-04-09 13:36:49,2017-04-09 13:47:52,491,E 24 St & Park Ave S,40.74096374,-73.98602213,527,E 33 St & 2 Ave,40.744023,-73.976056,16502,Subscriber,1949,male,""
909,2015-09-04 16:11:45,2015-09-04 16:26:54,328,Watts St & Greenwich St,40.72405549,-74.00965965,504,1 Ave & E 15 St,40.73221853,-73.98165557,19306,Subscriber,1900,male,""
1477,2015-05-28 18:04:11,2015-05-28 18:28:49,306,Cliff St & Fulton St,40.70823502,-74.00530063,430,York St & Jay St,40.7014851,-73.98656928,17086,Subscriber,1997,female,""
547,2015-03-15 10:24:00,2015-03-15 10:33:00,434,9 Ave & W 18 St,40.74317449,-74.00366443,523,W 38 St & 8 Ave,40.75466591,-73.99138152,14761,Subscriber,1948,male,""
344,2018-03-22 20:58:08.412,2018-03-22 21:03:53.007,467,Dean St & 4 Ave,40.68312489,-73.97895137,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,30603,Subscriber,1951,male,""
1533,2017-09-12 10:08:05,2017-09-12 10:33:39,3467,W Broadway & Spring Street,40.724946723594158,-74.00165855884552,466,W 25 St & 6 Ave,40.74395411,-73.99144871,14720,Subscriber,1944,male,""
2510,2016-06-30 09:50:07,2016-06-30 10:31:57,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3138,E 77 St & Park Ave,40.774405455003,-73.961752653121934,16262,Subscriber,1945,male,""
1132,2018-01-25 20:13:53.377,2018-01-25 20:32:46.082,237,E 11 St & 2 Ave,40.73047309,-73.98672378,494,W 26 St & 8 Ave,40.74734825,-73.99723551,29382,Subscriber,1999,male,""
1483,2013-07-28 22:42:03,2013-07-28 23:06:46,276,Duane St & Greenwich St,40.71748752,-74.0104554,402,Broadway & E 22 St,40.7403432,-73.98955109,17823,Subscriber,1947,male,""
234,2015-10-13 09:53:25,2015-10-13 09:57:19,401,Allen St & Rivington St,40.72019576,-73.98997825,401,Allen St & Rivington St,40.72019576,-73.98997825,23503,Subscriber,1952,female,""
631,2017-06-29 21:41:12,2017-06-29 21:51:44,545,E 23 St & 1 Ave,40.736502,-73.97809472,394,E 9 St & Avenue C,40.72521311,-73.97768752,15530,Subscriber,1996,male,""
549,2017-04-08 10:47:56,2017-04-08 10:57:06,433,E 13 St & Avenue A,40.72955361,-73.98057249,229,Great Jones St,40.72743423,-73.99379025,26059,Subscriber,1996,male,""
780,2014-01-05 19:56:40,2014-01-05 20:09:40,164,E 47 St & 2 Ave,40.75323098,-73.97032517,526,E 33 St & 5 Ave,40.74765947,-73.98490707,16587,Subscriber,1948,male,""
1563,2017-07-26 17:30:32,2017-07-26 17:56:36,332,Cherry St,40.71219906,-73.97948148,426,West St & Chambers St,40.71754834,-74.01322069,29799,Subscriber,1947,male,""
1719,2016-09-25 15:00:40,2016-09-25 15:29:19,474,5 Ave & E 29 St,40.7451677,-73.98683077,348,W Broadway & Spring St,40.72490985,-74.00154702,17828,Subscriber,1947,male,""
204,2017-09-10 11:45:09,2017-09-10 11:48:34,3486,Schermerhorn St & Bond St,40.688417427540834,-73.984516561031342,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,28060,Subscriber,1952,male,""
303,2016-06-07 18:03:24,2016-06-07 18:08:27,376,John St & William St,40.70862144,-74.00722156,417,Barclay St & Church St,40.71291224,-74.01020234,17640,Subscriber,1996,male,""
903,2014-05-21 07:20:19,2014-05-21 07:35:22,479,9 Ave & W 45 St,40.76019252,-73.9912551,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18717,Subscriber,1952,male,""
1163,2017-07-20 13:59:17,2017-07-20 14:18:40,3243,E 58 St & 1 Ave,40.75892386377695,-73.962262272834778,3305,E 91 St & 2 Ave,40.781122299341661,-73.949655890464783,15337,Subscriber,1952,male,""
1057,2017-06-27 09:38:29,2017-06-27 09:56:07,3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439,508,W 46 St & 11 Ave,40.76341379,-73.99667444,21020,Subscriber,2000,male,""
969,2017-10-20 20:45:11,2017-10-20 21:01:21,377,6 Ave & Canal St,40.72243797,-74.00566443,405,Washington St & Gansevoort St,40.739323,-74.008119,20187,Subscriber,1998,male,""
127,2016-06-23 22:13:08,2016-06-23 22:15:15,433,E 13 St & Avenue A,40.72955361,-73.98057249,432,E 7 St & Avenue A,40.72621788,-73.98379855,18646,Subscriber,1996,male,""
471,2015-10-27 20:15:27,2015-10-27 20:23:19,276,Duane St & Greenwich St,40.71748752,-74.0104554,426,West St & Chambers St,40.71754834,-74.01322069,23483,Subscriber,1997,male,""
2604,2014-11-30 16:12:33,2014-11-30 16:55:57,3002,South End Ave & Liberty St,40.711512,-74.015756,339,Avenue D & E 12 St,40.72580614,-73.97422494,19451,Subscriber,1951,male,""
544,2016-04-26 12:25:35,2016-04-26 12:34:39,263,Elizabeth St & Hester St,40.71729,-73.996375,410,Suffolk St & Stanton St,40.72066442,-73.98517977,23261,Subscriber,1996,female,""
397,2014-10-17 19:40:41,2014-10-17 19:47:18,498,Broadway & W 32 St,40.74854862,-73.98808416,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20539,Subscriber,1951,male,""
444,2017-06-10 18:35:22,2017-06-10 18:42:47,3298,Warren St & Court St,40.686371,-73.99383324,3386,1 Pl & Clinton St,40.6809591,-73.99905709,18768,Subscriber,1950,female,""
272,2015-07-07 11:58:42,2015-07-07 12:03:14,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19369,Subscriber,1950,female,""
209,2018-02-03 00:32:02.200,2018-02-03 00:35:32.017,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,30946,Subscriber,1998,male,""
714,2017-07-13 08:48:42,2017-07-13 09:00:37,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,249,Harrison St & Hudson St,40.71870987,-74.0090009,26590,Subscriber,1949,male,""
904,2018-01-28 19:01:27.414,2018-01-28 19:16:32.171,3142,1 Ave & E 62 St,40.7612274,-73.96094022,497,E 17 St & Broadway,40.73704984,-73.99009296,25766,Subscriber,1996,male,""
431,2016-07-08 21:22:03,2016-07-08 21:29:15,434,9 Ave & W 18 St,40.74317449,-74.00366443,402,Broadway & E 22 St,40.7403432,-73.98955109,18109,Subscriber,1952,male,""
302,2017-09-02 14:18:03,2017-09-02 14:23:05,3408,Congress St & Clinton St,40.6881529,-73.99520919,3422,Columbia St & Degraw St,40.6859296,-74.00242364,16142,Subscriber,1945,male,""
1652,2017-05-04 18:44:45,2017-05-04 19:12:17,330,Reade St & Broadway,40.71450451,-74.00562789,334,W 20 St & 7 Ave,40.74238787,-73.99726235,15403,Subscriber,1952,male,""
401,2016-09-28 10:50:28,2016-09-28 10:57:10,3304,6 Ave & 9 St,40.668127,-73.98377641,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,14598,Subscriber,1948,male,""
1188,2016-09-13 17:39:47,2016-09-13 17:59:35,482,W 15 St & 7 Ave,40.73935542,-73.99931783,257,Lispenard St & Broadway,40.71939226,-74.00247214,24071,Subscriber,1950,male,""
417,2016-09-13 07:46:50,2016-09-13 07:53:48,503,E 20 St & Park Ave,40.73827428,-73.98751968,116,W 17 St & 8 Ave,40.74177603,-74.00149746,24291,Subscriber,2000,female,""
831,2017-09-04 15:15:34,2017-09-04 15:29:25,328,Watts St & Greenwich St,40.72405549,-74.00965965,405,Washington St & Gansevoort St,40.739323,-74.008119,26808,Subscriber,1951,male,""
1015,2016-04-19 04:35:55,2016-04-19 04:52:51,295,Pike St & E Broadway,40.71406667,-73.99293911,527,E 33 St & 2 Ave,40.744023,-73.976056,18729,Subscriber,1950,male,""
813,2015-04-03 12:10:07,2015-04-03 12:23:41,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,492,W 33 St & 7 Ave,40.75019995,-73.99093085,14768,Subscriber,1952,male,""
262,2018-01-27 19:37:01.554,2018-01-27 19:41:23.944,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,317,E 6 St & Avenue B,40.72453734,-73.98185424,32126,Subscriber,1999,male,""
285,2017-07-08 09:57:58,2017-07-08 10:02:44,3435,Grand St & Elizabeth St,40.718822,-73.99596,295,Pike St & E Broadway,40.71406667,-73.99293911,27817,Subscriber,1998,male,""
330,2018-03-01 15:56:47.473,2018-03-01 16:02:18.123,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669,16473,Subscriber,1900,male,""
346,2013-12-03 08:19:31,2013-12-03 08:25:17,302,Avenue D & E 3 St,40.72082834,-73.97793172,410,Suffolk St & Stanton St,40.72066442,-73.98517977,16155,Subscriber,1996,male,""
467,2016-09-15 15:21:36,2016-09-15 15:29:23,335,Washington Pl & Broadway,40.72903917,-73.99404649,401,Allen St & Rivington St,40.72019576,-73.98997825,22034,Subscriber,1996,male,""
879,2017-07-19 11:42:34,2017-07-19 11:57:14,440,E 45 St & 3 Ave,40.75255434,-73.97282625,486,Broadway & W 29 St,40.7462009,-73.98855723,29084,Subscriber,1942,male,""
273,2015-09-22 18:22:10,2015-09-22 18:26:43,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,21183,Subscriber,1910,male,""
381,2016-02-05 16:00:03,2016-02-05 16:06:25,528,2 Ave & E 31 St,40.74290902,-73.97706058,474,5 Ave & E 29 St,40.7451677,-73.98683077,22853,Subscriber,1951,male,""
375,2018-04-08 16:37:38.812,2018-04-08 16:43:54.291,257,Lispenard St & Broadway,40.71939226,-74.00247214,308,St James Pl & Oliver St,40.71307916,-73.99851193,30903,Subscriber,1950,female,""
649,2018-05-10 15:25:05.789,2018-05-10 15:35:55.418,504,1 Ave & E 16 St,40.73221853,-73.98165557,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,19255,Subscriber,1996,female,""
386,2016-07-15 11:07:01,2016-07-15 11:13:27,362,Broadway & W 37 St,40.75172632,-73.98753523,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17894,Subscriber,1997,male,""
2580,2016-06-22 20:05:50,2016-06-22 20:48:50,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3162,W 78 St & Broadway,40.78339981,-73.98093133,23693,Subscriber,1952,male,""
399,2016-07-27 08:18:03,2016-07-27 08:24:43,217,Old Fulton St,40.70277159,-73.99383605,392,Jay St & Tech Pl,40.695065,-73.987167,21403,Subscriber,1912,male,""
1775,2018-04-07 19:52:41.264,2018-04-07 20:22:16.757,3457,E 58 St & Madison Ave,40.763025942805193,-73.972095251083374,465,Broadway & W 41 St,40.75513557,-73.98658032,27092,Customer,1997,male,""
1392,2014-08-04 16:04:13,2014-08-04 16:27:25,501,FDR Drive & E 35 St,40.744219,-73.97121214,340,Madison St & Clinton St,40.71269042,-73.98776323,18972,Subscriber,1949,female,""
927,2018-05-06 13:02:34.799,2018-05-06 13:18:02.465,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3224,W 13 St & Hudson St,40.73997354103409,-74.005138725042343,20945,Subscriber,1997,male,""
1021,2018-05-14 20:12:12.715,2018-05-14 20:29:13.850,3350,W 100 St & Broadway,40.7973721,-73.97041192,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,17189,Subscriber,2000,male,""
349,2018-02-08 01:25:21.081,2018-02-08 01:31:10.563,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3152,3 Ave & E 71 St,40.76873687,-73.96119945,29747,Subscriber,1997,male,""
910,2017-06-13 17:25:33,2017-06-13 17:40:44,3116,Huron St & Franklin St,40.73266,-73.95826,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,16444,Subscriber,1996,male,""
1805,2016-06-12 19:20:00,2016-06-12 19:50:05,342,Columbia St & Rivington St,40.71739973,-73.98016555,342,Columbia St & Rivington St,40.71739973,-73.98016555,19482,Subscriber,1942,male,""
341,2017-10-24 20:22:57,2017-10-24 20:28:39,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,483,E 12 St & 3 Ave,40.73223272,-73.98889957,27841,Subscriber,1999,male,""
587,2018-05-30 15:32:04.868,2018-05-30 15:41:52.601,440,E 45 St & 3 Ave,40.75255434,-73.97282625,487,E 20 St & FDR Drive,40.73314259,-73.97573881,20136,Subscriber,1998,male,""
2748,2017-11-12 12:04:51,2017-11-12 12:50:39,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,16636,Customer,1999,female,""
326,2013-09-07 11:59:00,2013-09-07 12:04:26,444,Broadway & W 24 St,40.7423543,-73.98915076,497,E 17 St & Broadway,40.73704984,-73.99009296,19927,Subscriber,1997,female,""
388,2017-11-08 08:07:03,2017-11-08 08:13:32,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,26635,Subscriber,1999,male,""
1436,2014-08-01 16:22:39,2014-08-01 16:46:35,545,E 23 St & 1 Ave,40.736502,-73.97809472,259,South St & Whitehall St,40.70122128,-74.01234218,21040,Subscriber,1952,male,""
351,2016-06-30 19:02:41,2016-06-30 19:08:33,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,25979,Subscriber,1942,male,""
296,2017-11-09 08:16:48,2017-11-09 08:21:45,433,E 13 St & Avenue A,40.72955361,-73.98057249,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19642,Subscriber,1951,female,""
375,2017-07-25 00:44:12,2017-07-25 00:50:28,350,Clinton St & Grand St,40.71559509,-73.9870295,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,21605,Subscriber,1998,male,""
624,2013-07-10 20:16:04,2013-07-10 20:26:28,545,E 23 St & 1 Ave,40.736502,-73.97809472,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16463,Subscriber,1900,male,""
692,2015-11-28 15:10:53,2015-11-28 15:22:25,388,W 26 St & 10 Ave,40.749717753,-74.002950346,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16929,Subscriber,1940,female,""
106,2017-12-01 14:57:44,2017-12-01 14:59:31,297,E 15 St & 3 Ave,40.734232,-73.986923,3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,30407,Subscriber,1900,male,""
103,2017-10-13 17:55:10,2017-10-13 17:56:54,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,19148,Subscriber,1942,male,""
537,2015-04-08 15:06:42,2015-04-08 15:15:39,297,E 15 St & 3 Ave,40.734232,-73.986923,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18896,Subscriber,1997,male,""
1132,2013-08-10 11:44:15,2013-08-10 12:03:07,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17916,Subscriber,1952,female,""
2542,2017-08-16 10:58:09,2017-08-16 11:40:31,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3152,3 Ave & E 71 St,40.76873687,-73.96119945,25873,Subscriber,1999,female,""
710,2017-11-09 13:49:56,2017-11-09 14:01:47,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,25211,Subscriber,1946,male,""
1190,2016-08-13 07:25:02,2016-08-13 07:44:52,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,25167,Subscriber,1952,male,""
768,2017-09-06 11:18:18,2017-09-06 11:31:07,3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,27300,Subscriber,1952,female,""
2248,2015-10-12 10:38:57,2015-10-12 11:16:25,518,E 39 St & 2 Ave,40.74780373,-73.9734419,387,Centre St & Chambers St,40.71273266,-74.0046073,21117,Subscriber,1949,male,""
389,2015-11-04 15:24:59,2015-11-04 15:31:28,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,335,Washington Pl & Broadway,40.72903917,-73.99404649,24362,Subscriber,1996,male,""
1376,2018-04-21 19:58:23.925,2018-04-21 20:21:20.870,3434,W 88 St & West End Ave,40.790254173304191,-73.977183401584611,3158,W 63 St & Broadway,40.77163851,-73.98261428,15859,Subscriber,1942,male,""
725,2017-05-01 20:25:17,2017-05-01 20:37:22,355,Bayard St & Baxter St,40.71602118,-73.99974372,408,Market St & Cherry St,40.71076228,-73.99400398,25890,Subscriber,1949,male,""
205,2017-09-08 18:26:58,2017-09-08 18:30:23,504,1 Ave & E 16 St,40.73221853,-73.98165557,285,Broadway & E 14 St,40.73454567,-73.99074142,18054,Subscriber,1997,male,""
1542,2014-09-20 18:58:54,2014-09-20 19:24:36,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,447,8 Ave & W 52 St,40.76370739,-73.9851615,17690,Subscriber,1948,male,""
734,2017-11-21 08:22:32,2017-11-21 08:34:47,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20101,Subscriber,1998,male,""
1184,2017-06-26 18:24:18,2017-06-26 18:44:02,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,18811,Subscriber,1949,female,""
2029,2016-07-13 16:17:06,2016-07-13 16:50:56,3002,South End Ave & Liberty St,40.711512,-74.015756,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,22733,Subscriber,1947,male,""
431,2017-06-19 14:49:46,2017-06-19 14:56:57,545,E 23 St & 1 Ave,40.736502,-73.97809472,237,E 11 St & 2 Ave,40.73047309,-73.98672378,28843,Subscriber,1999,male,""
806,2014-10-13 17:21:53,2014-10-13 17:35:19,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,501,FDR Drive & E 35 St,40.744219,-73.97121214,21608,Subscriber,1949,female,""
291,2017-08-08 16:54:21,2017-08-08 16:59:12,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,27063,Subscriber,1943,female,""
250,2016-04-13 11:02:14,2016-04-13 11:06:24,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,319,Fulton St & Broadway,40.711066,-74.009447,18418,Subscriber,1949,male,""
604,2015-11-13 07:45:36,2015-11-13 07:55:41,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18384,Subscriber,1951,female,""
2558,2017-06-10 15:35:08,2017-06-10 16:17:47,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,411,E 6 St & Avenue D,40.72228087,-73.97668709,15856,Subscriber,1895,female,""
1762,2016-04-22 13:12:39,2016-04-22 13:42:02,164,E 47 St & 2 Ave,40.75323098,-73.97032517,337,Old Slip & Front St,40.7037992,-74.00838676,15585,Subscriber,1950,male,""
294,2013-08-03 14:43:31,2013-08-03 14:48:25,453,W 22 St & 8 Ave,40.74475148,-73.99915362,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19582,Subscriber,1950,male,""
719,2017-05-11 07:46:02,2017-05-11 07:58:01,462,W 22 St & 10 Ave,40.74691959,-74.00451887,249,Harrison St & Hudson St,40.71870987,-74.0090009,26372,Subscriber,1946,female,""
1497,2017-08-21 10:57:28,2017-08-21 11:22:26,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,462,W 22 St & 10 Ave,40.74691959,-74.00451887,30085,Subscriber,1951,male,""
928,2016-06-02 12:49:12,2016-06-02 13:04:40,345,W 13 St & 6 Ave,40.73649403,-73.99704374,444,Broadway & W 24 St,40.7423543,-73.98915076,17658,Subscriber,1952,male,""
761,2018-01-24 18:03:47.071,2018-01-24 18:16:28.435,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,33113,Subscriber,1951,male,""
1500,2016-09-10 10:46:18,2016-09-10 11:11:19,249,Harrison St & Hudson St,40.71870987,-74.0090009,355,Bayard St & Baxter St,40.71602118,-73.99974372,23188,Subscriber,1947,male,""
2051,2018-05-21 11:47:30.769,2018-05-21 12:21:42.349,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,30109,Customer,1996,male,""
1461,2017-05-09 21:12:23,2017-05-09 21:36:44,3002,South End Ave & Liberty St,40.711512,-74.015756,405,Washington St & Gansevoort St,40.739323,-74.008119,28856,Customer,1997,female,""
865,2016-05-23 19:24:51,2016-05-23 19:39:17,408,Market St & Cherry St,40.71076228,-73.99400398,402,Broadway & E 22 St,40.7403432,-73.98955109,25092,Subscriber,1940,female,""
621,2014-10-29 07:46:52,2014-10-29 07:57:13,340,Madison St & Clinton St,40.71269042,-73.98776323,337,Old Slip & Front St,40.7037992,-74.00838676,20128,Subscriber,1996,unknown,""
95,2017-08-28 21:29:31,2017-08-28 21:31:06,3150,E 85 St & York Ave,40.77536905,-73.94803392,3151,E 81 St & York Ave,40.7728384,-73.94989233,21037,Subscriber,1999,male,""
410,2013-10-23 11:12:34,2013-10-23 11:19:24,531,Forsyth St & Broome St,40.71893904,-73.99266288,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,19187,Subscriber,1951,female,""
1171,2015-03-23 07:39:00,2015-03-23 07:58:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17845,Subscriber,1947,male,""
206,2018-04-27 19:48:02.305,2018-04-27 19:51:29.053,392,Jay St & Tech Pl,40.695065,-73.987167,391,Clark St & Henry St,40.69760127,-73.99344559,16961,Subscriber,1999,male,""
1411,2013-07-07 13:43:36,2013-07-07 14:07:07,509,9 Ave & W 22 St,40.7454973,-74.00197139,312,Allen St & E Houston St,40.722055,-73.989111,19059,Subscriber,1942,male,""
468,2015-01-21 15:18:00,2015-01-21 15:26:00,405,Washington St & Gansevoort St,40.739323,-74.008119,459,W 20 St & 11 Ave,40.746745,-74.007756,17819,Subscriber,1940,male,""
72,2014-05-23 02:12:58,2014-05-23 02:14:10,486,Broadway & W 29 St,40.7462009,-73.98855723,486,Broadway & W 29 St,40.7462009,-73.98855723,20603,Subscriber,1996,unknown,""
240,2018-03-28 13:47:02.029,2018-03-28 13:51:02.058,3092,Berry St & N 8 St,40.7190095,-73.95852515,3112,Milton St & Franklin St,40.72906,-73.95779,25554,Subscriber,1997,female,""
414,2014-08-10 09:22:56,2014-08-10 09:29:50,487,E 20 St & FDR Drive,40.73314259,-73.97573881,433,E 13 St & Avenue A,40.72955361,-73.98057249,14635,Subscriber,1942,male,""
1253,2017-12-05 07:27:34,2017-12-05 07:48:28,339,Avenue D & E 12 St,40.72580614,-73.97422494,490,8 Ave & W 33 St,40.751551,-73.993934,26482,Subscriber,1952,male,""
402,2014-01-08 18:30:55,2014-01-08 18:37:37,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,20574,Subscriber,1950,female,""
184,2015-07-19 22:06:17,2015-07-19 22:09:21,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,383,Greenwich Ave & Charles St,40.735238,-74.000271,22668,Subscriber,1951,male,""
198,2017-07-19 20:42:56,2017-07-19 20:46:15,127,Barrow St & Hudson St,40.73172428,-74.00674436,368,Carmine St & 6 Ave,40.73038599,-74.00214988,21949,Subscriber,1996,male,""
315,2016-08-17 18:57:12,2016-08-17 19:02:28,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,3141,1 Ave & E 68 St,40.76500525,-73.95818491,23398,Subscriber,1952,male,""
890,2016-08-22 07:35:27,2016-08-22 07:50:17,128,MacDougal St & Prince St,40.72710258,-74.00297088,225,W 14 St & The High Line,40.74195138,-74.00803013,20196,Subscriber,1996,male,""
2398,2014-07-29 10:35:20,2014-07-29 11:15:18,341,Stanton St & Mangin St,40.71782143,-73.97628939,342,Columbia St & Rivington St,40.71739973,-73.98016555,18222,Subscriber,1946,male,""
1192,2017-09-14 14:43:43,2017-09-14 15:03:36,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3161,W 76 St & Columbus Ave,40.7801839724239,-73.977285325527191,16842,Subscriber,1948,female,""
217,2017-10-21 23:23:47,2017-10-21 23:27:25,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,128,MacDougal St & Prince St,40.72710258,-74.00297088,28117,Subscriber,1997,male,""
326,2018-03-19 13:58:47.883,2018-03-19 14:04:14.321,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,27740,Subscriber,1998,male,""
1573,2014-03-26 17:56:40,2014-03-26 18:22:53,470,W 20 St & 8 Ave,40.74345335,-74.00004031,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16146,Subscriber,1926,female,""
1815,2016-05-24 22:10:15,2016-05-24 22:40:31,248,Laight St & Hudson St,40.72185379,-74.00771779,249,Harrison St & Hudson St,40.71870987,-74.0090009,17207,Subscriber,1920,male,""
333,2018-03-13 18:23:16.237,2018-03-13 18:28:49.770,406,Hicks St & Montague St,40.69512845,-73.99595065,3308,Kane St & Clinton St,40.6861758,-73.99645295,16370,Subscriber,1997,male,""
523,2014-05-04 14:55:57,2014-05-04 15:04:40,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,19048,Subscriber,1951,male,""
396,2018-02-10 18:52:42.172,2018-02-10 18:59:18.883,504,1 Ave & E 16 St,40.73221853,-73.98165557,527,E 33 St & 2 Ave,40.744023,-73.976056,32123,Subscriber,1997,male,""
455,2016-03-08 13:06:46,2016-03-08 13:14:22,463,9 Ave & W 16 St,40.74206539,-74.00443172,490,8 Ave & W 33 St,40.751551,-73.993934,20123,Subscriber,1997,male,""
